Date,Magasin,Produit_ID,Stock_disponible
2024-01-23,Magasin_5,Produit_18,61
2024-01-23,Magasin_5,Produit_19,38
2024-01-23,Magasin_5,Produit_20,46
2024-01-24,Magasin_1,Produit_1,49
2024-01-24,Magasin_1,Produit_2,52
2024-01-24,Magasin_1,Produit_3,46
2024-01-24,Magasin_1,Produit_4,62
2024-01-24,Magasin_1,Produit_5,62
2024-01-24,Magasin_1,Produit_6,48
2024-01-24,Magasin_1,Produit_7,44
2024-01-24,Magasin_1,Produit_8,43
2024-01-24,Magasin_1,Produit_9,60
2024-01-24,Magasin_1,Produit_10,43
2024-01-24,Magasin_1,Produit_11,35
2024-01-24,Magasin_1,Produit_12,36
2024-01-24,Magasin_1,Produit_13,56
2024-01-24,Magasin_1,Produit_14,36
2024-01-24,Magasin_1,Produit_15,46
2024-01-24,Magasin_1,Produit_16,51
2024-01-24,Magasin_1,Produit_17,33
2024-01-24,Magasin_1,Produit_18,51
2024-01-24,Magasin_1,Produit_19,46
2024-01-24,Magasin_1,Produit_20,30
2024-01-24,Magasin_2,Produit_1,51
2024-01-24,Magasin_2,Produit_2,53
2024-01-24,Magasin_2,Produit_3,51
2024-01-24,Magasin_2,Produit_4,55
2024-01-24,Magasin_2,Produit_5,52
2024-01-24,Magasin_2,Produit_6,57
2024-01-24,Magasin_2,Produit_7,40
2024-01-24,Magasin_2,Produit_8,36
2024-01-24,Magasin_2,Produit_9,38
2024-01-24,Magasin_2,Produit_10,41
2024-01-24,Magasin_2,Produit_11,70
2024-01-24,Magasin_2,Produit_12,41
2024-01-24,Magasin_2,Produit_13,44
2024-01-24,Magasin_2,Produit_14,47
2024-01-24,Magasin_2,Produit_15,46
2024-01-24,Magasin_2,Produit_16,68
2024-01-24,Magasin_2,Produit_17,32
2024-01-24,Magasin_2,Produit_18,71
2024-01-24,Magasin_2,Produit_19,51
2024-01-24,Magasin_2,Produit_20,59
2024-01-24,Magasin_3,Produit_1,50
2024-01-24,Magasin_3,Produit_2,58
2024-01-24,Magasin_3,Produit_3,40
2024-01-24,Magasin_3,Produit_4,36
2024-01-24,Magasin_3,Produit_5,75
2024-01-24,Magasin_3,Produit_6,69
2024-01-24,Magasin_3,Produit_7,39
2024-01-24,Magasin_3,Produit_8,57
2024-01-24,Magasin_3,Produit_9,61
2024-01-24,Magasin_3,Produit_10,56
2024-01-24,Magasin_3,Produit_11,47
2024-01-24,Magasin_3,Produit_12,70
2024-01-24,Magasin_3,Produit_13,56
2024-01-24,Magasin_3,Produit_14,40
2024-01-24,Magasin_3,Produit_15,46
2024-01-24,Magasin_3,Produit_16,39
2024-01-24,Magasin_3,Produit_17,48
2024-01-24,Magasin_3,Produit_18,48
2024-01-24,Magasin_3,Produit_19,57
2024-01-24,Magasin_3,Produit_20,57
2024-01-24,Magasin_4,Produit_1,53
2024-01-24,Magasin_4,Produit_2,53
2024-01-24,Magasin_4,Produit_3,60
2024-01-24,Magasin_4,Produit_4,47
2024-01-24,Magasin_4,Produit_5,26
2024-01-24,Magasin_4,Produit_6,71
2024-01-24,Magasin_4,Produit_7,40
2024-01-24,Magasin_4,Produit_8,56
2024-01-24,Magasin_4,Produit_9,46
2024-01-24,Magasin_4,Produit_10,63
2024-01-24,Magasin_4,Produit_11,40
2024-01-24,Magasin_4,Produit_12,42
2024-01-24,Magasin_4,Produit_13,45
2024-01-24,Magasin_4,Produit_14,55
2024-01-24,Magasin_4,Produit_15,52
2024-01-24,Magasin_4,Produit_16,55
2024-01-24,Magasin_4,Produit_17,51
2024-01-24,Magasin_4,Produit_18,59
2024-01-24,Magasin_4,Produit_19,59
2024-01-24,Magasin_4,Produit_20,65
2024-01-24,Magasin_5,Produit_1,53
2024-01-24,Magasin_5,Produit_2,53
2024-01-24,Magasin_5,Produit_3,67
2024-01-24,Magasin_5,Produit_4,61
2024-01-24,Magasin_5,Produit_5,55
2024-01-24,Magasin_5,Produit_6,36
2024-01-24,Magasin_5,Produit_7,33
2024-01-24,Magasin_5,Produit_8,56
2024-01-24,Magasin_5,Produit_9,56
2024-01-24,Magasin_5,Produit_10,42
2024-01-24,Magasin_5,Produit_11,53
2024-01-24,Magasin_5,Produit_12,40
2024-01-24,Magasin_5,Produit_13,55
2024-01-24,Magasin_5,Produit_14,55
2024-01-24,Magasin_5,Produit_15,55
2024-01-24,Magasin_5,Produit_16,53
2024-01-24,Magasin_5,Produit_17,47
2024-01-24,Magasin_5,Produit_18,47
2024-01-24,Magasin_5,Produit_19,61
2024-01-24,Magasin_5,Produit_20,54
2024-01-25,Magasin_1,Produit_1,54
2024-01-25,Magasin_1,Produit_2,50
2024-01-25,Magasin_1,Produit_3,56
2024-01-25,Magasin_1,Produit_4,59
2024-01-25,Magasin_1,Produit_5,43
2024-01-25,Magasin_1,Produit_6,55
2024-01-25,Magasin_1,Produit_7,47
2024-01-25,Magasin_1,Produit_8,53
2024-01-25,Magasin_1,Produit_9,58
2024-01-25,Magasin_1,Produit_10,35
2024-01-25,Magasin_1,Produit_11,39
2024-01-25,Magasin_1,Produit_12,43
2024-01-25,Magasin_1,Produit_13,42
2024-01-25,Magasin_1,Produit_14,48
2024-01-25,Magasin_1,Produit_15,66
2024-01-25,Magasin_1,Produit_16,61
2024-01-25,Magasin_1,Produit_17,44
2024-01-25,Magasin_1,Produit_18,58
2024-01-25,Magasin_1,Produit_19,49
2024-01-25,Magasin_1,Produit_20,53
2024-01-25,Magasin_2,Produit_1,40
2024-01-25,Magasin_2,Produit_2,36
2024-01-25,Magasin_2,Produit_3,57
2024-01-25,Magasin_2,Produit_4,50
2024-01-25,Magasin_2,Produit_5,55
2024-01-25,Magasin_2,Produit_6,65
2024-01-25,Magasin_2,Produit_7,47
2024-01-25,Magasin_2,Produit_8,47
2024-01-25,Magasin_2,Produit_9,67
2024-01-25,Magasin_2,Produit_10,50
2024-01-25,Magasin_2,Produit_11,41
2024-01-25,Magasin_2,Produit_12,57
2024-01-25,Magasin_2,Produit_13,47
2024-01-25,Magasin_2,Produit_14,41
2024-01-25,Magasin_2,Produit_15,50
2024-01-25,Magasin_2,Produit_16,58
2024-01-25,Magasin_2,Produit_17,38
2024-01-25,Magasin_2,Produit_18,38
2024-01-25,Magasin_2,Produit_19,49
2024-01-25,Magasin_2,Produit_20,38
2024-01-25,Magasin_3,Produit_1,37
2024-01-25,Magasin_3,Produit_2,50
2024-01-25,Magasin_3,Produit_3,61
2024-01-25,Magasin_3,Produit_4,57
2024-01-25,Magasin_3,Produit_5,48
2024-01-25,Magasin_3,Produit_6,62
2024-01-25,Magasin_3,Produit_7,67
2024-01-25,Magasin_3,Produit_8,54
2024-01-25,Magasin_3,Produit_9,46
2024-01-25,Magasin_3,Produit_10,65
2024-01-25,Magasin_3,Produit_11,65
2024-01-25,Magasin_3,Produit_12,52
2024-01-25,Magasin_3,Produit_13,62
2024-01-25,Magasin_3,Produit_14,42
2024-01-25,Magasin_3,Produit_15,29
2024-01-25,Magasin_3,Produit_16,40
2024-01-25,Magasin_3,Produit_17,52
2024-01-25,Magasin_3,Produit_18,49
2024-01-25,Magasin_3,Produit_19,59
2024-01-25,Magasin_3,Produit_20,35
2024-01-25,Magasin_4,Produit_1,35
2024-01-25,Magasin_4,Produit_2,57
2024-01-25,Magasin_4,Produit_3,35
2024-01-25,Magasin_4,Produit_4,47
2024-01-25,Magasin_4,Produit_5,50
2024-01-25,Magasin_4,Produit_6,43
2024-01-25,Magasin_4,Produit_7,55
2024-01-25,Magasin_4,Produit_8,29
2024-01-25,Magasin_4,Produit_9,68
2024-01-25,Magasin_4,Produit_10,46
2024-01-25,Magasin_4,Produit_11,48
2024-01-25,Magasin_4,Produit_12,76
2024-01-25,Magasin_4,Produit_13,36
2024-01-25,Magasin_4,Produit_14,39
2024-01-25,Magasin_4,Produit_15,64
2024-01-25,Magasin_4,Produit_16,34
2024-01-25,Magasin_4,Produit_17,54
2024-01-25,Magasin_4,Produit_18,43
2024-01-25,Magasin_4,Produit_19,33
2024-01-25,Magasin_4,Produit_20,55
2024-01-25,Magasin_5,Produit_1,55
2024-01-25,Magasin_5,Produit_2,50
2024-01-25,Magasin_5,Produit_3,70
2024-01-25,Magasin_5,Produit_4,42
2024-01-25,Magasin_5,Produit_5,58
2024-01-25,Magasin_5,Produit_6,53
2024-01-25,Magasin_5,Produit_7,59
2024-01-25,Magasin_5,Produit_8,44
2024-01-25,Magasin_5,Produit_9,36
2024-01-25,Magasin_5,Produit_10,43
2024-01-25,Magasin_5,Produit_11,49
2024-01-25,Magasin_5,Produit_12,56
2024-01-25,Magasin_5,Produit_13,50
2024-01-25,Magasin_5,Produit_14,52
2024-01-25,Magasin_5,Produit_15,67
2024-01-25,Magasin_5,Produit_16,49
2024-01-25,Magasin_5,Produit_17,44
2024-01-25,Magasin_5,Produit_18,54
2024-01-25,Magasin_5,Produit_19,32
2024-01-25,Magasin_5,Produit_20,32
2024-01-26,Magasin_1,Produit_1,48
2024-01-26,Magasin_1,Produit_2,40
2024-01-26,Magasin_1,Produit_3,43
2024-01-26,Magasin_1,Produit_4,59
2024-01-26,Magasin_1,Produit_5,55
2024-01-26,Magasin_1,Produit_6,49
2024-01-26,Magasin_1,Produit_7,50
2024-01-26,Magasin_1,Produit_8,45
2024-01-26,Magasin_1,Produit_9,58
2024-01-26,Magasin_1,Produit_10,57
2024-01-26,Magasin_1,Produit_11,59
2024-01-26,Magasin_1,Produit_12,59
2024-01-26,Magasin_1,Produit_13,50
2024-01-26,Magasin_1,Produit_14,43
2024-01-26,Magasin_1,Produit_15,48
2024-01-26,Magasin_1,Produit_16,51
2024-01-26,Magasin_1,Produit_17,43
2024-01-26,Magasin_1,Produit_18,66
2024-01-26,Magasin_1,Produit_19,66
2024-01-26,Magasin_1,Produit_20,48
2024-01-26,Magasin_2,Produit_1,60
2024-01-26,Magasin_2,Produit_2,55
2024-01-26,Magasin_2,Produit_3,45
2024-01-26,Magasin_2,Produit_4,54
2024-01-26,Magasin_2,Produit_5,42
2024-01-26,Magasin_2,Produit_6,41
2024-01-26,Magasin_2,Produit_7,54
2024-01-26,Magasin_2,Produit_8,54
2024-01-26,Magasin_2,Produit_9,76
2024-01-26,Magasin_2,Produit_10,48
2024-01-26,Magasin_2,Produit_11,44
2024-01-26,Magasin_2,Produit_12,59
2024-01-26,Magasin_2,Produit_13,49
2024-01-26,Magasin_2,Produit_14,43
2024-01-26,Magasin_2,Produit_15,44
2024-01-26,Magasin_2,Produit_16,48
2024-01-26,Magasin_2,Produit_17,60
2024-01-26,Magasin_2,Produit_18,54
2024-01-26,Magasin_2,Produit_19,41
2024-01-26,Magasin_2,Produit_20,68
2024-01-26,Magasin_3,Produit_1,40
2024-01-26,Magasin_3,Produit_2,42
2024-01-26,Magasin_3,Produit_3,61
2024-01-26,Magasin_3,Produit_4,64
2024-01-26,Magasin_3,Produit_5,53
2024-01-26,Magasin_3,Produit_6,37
2024-01-26,Magasin_3,Produit_7,50
2024-01-26,Magasin_3,Produit_8,36
2024-01-26,Magasin_3,Produit_9,74
2024-01-26,Magasin_3,Produit_10,52
2024-01-26,Magasin_3,Produit_11,58
2024-01-26,Magasin_3,Produit_12,46
2024-01-26,Magasin_3,Produit_13,68
2024-01-26,Magasin_3,Produit_14,44
2024-01-26,Magasin_3,Produit_15,41
2024-01-26,Magasin_3,Produit_16,53
2024-01-26,Magasin_3,Produit_17,58
2024-01-26,Magasin_3,Produit_18,71
2024-01-26,Magasin_3,Produit_19,66
2024-01-26,Magasin_3,Produit_20,61
2024-01-26,Magasin_4,Produit_1,43
2024-01-26,Magasin_4,Produit_2,42
2024-01-26,Magasin_4,Produit_3,41
2024-01-26,Magasin_4,Produit_4,48
2024-01-26,Magasin_4,Produit_5,30
2024-01-26,Magasin_4,Produit_6,63
2024-01-26,Magasin_4,Produit_7,39
2024-01-26,Magasin_4,Produit_8,38
2024-01-26,Magasin_4,Produit_9,45
2024-01-26,Magasin_4,Produit_10,36
2024-01-26,Magasin_4,Produit_11,56
2024-01-26,Magasin_4,Produit_12,40
2024-01-26,Magasin_4,Produit_13,55
2024-01-26,Magasin_4,Produit_14,59
2024-01-26,Magasin_4,Produit_15,44
2024-01-26,Magasin_4,Produit_16,42
2024-01-26,Magasin_4,Produit_17,41
2024-01-26,Magasin_4,Produit_18,39
2024-01-26,Magasin_4,Produit_19,45
2024-01-26,Magasin_4,Produit_20,50
2024-01-26,Magasin_5,Produit_1,36
2024-01-26,Magasin_5,Produit_2,43
2024-01-26,Magasin_5,Produit_3,51
2024-01-26,Magasin_5,Produit_4,50
2024-01-26,Magasin_5,Produit_5,23
2024-01-26,Magasin_5,Produit_6,56
2024-01-26,Magasin_5,Produit_7,62
2024-01-26,Magasin_5,Produit_8,44
2024-01-26,Magasin_5,Produit_9,32
2024-01-26,Magasin_5,Produit_10,42
2024-01-26,Magasin_5,Produit_11,42
2024-01-26,Magasin_5,Produit_12,61
2024-01-26,Magasin_5,Produit_13,39
2024-01-26,Magasin_5,Produit_14,46
2024-01-26,Magasin_5,Produit_15,66
2024-01-26,Magasin_5,Produit_16,51
2024-01-26,Magasin_5,Produit_17,51
2024-01-26,Magasin_5,Produit_18,48
2024-01-26,Magasin_5,Produit_19,59
2024-01-26,Magasin_5,Produit_20,54
2024-01-27,Magasin_1,Produit_1,68
2024-01-27,Magasin_1,Produit_2,69
2024-01-27,Magasin_1,Produit_3,53
2024-01-27,Magasin_1,Produit_4,49
2024-01-27,Magasin_1,Produit_5,51
2024-01-27,Magasin_1,Produit_6,44
2024-01-27,Magasin_1,Produit_7,51
2024-01-27,Magasin_1,Produit_8,35
2024-01-27,Magasin_1,Produit_9,42
2024-01-27,Magasin_1,Produit_10,57
2024-01-27,Magasin_1,Produit_11,55
2024-01-27,Magasin_1,Produit_12,48
2024-01-27,Magasin_1,Produit_13,54
2024-01-27,Magasin_1,Produit_14,65
2024-01-27,Magasin_1,Produit_15,46
2024-01-27,Magasin_1,Produit_16,35
2024-01-27,Magasin_1,Produit_17,56
2024-01-27,Magasin_1,Produit_18,55
2024-01-27,Magasin_1,Produit_19,57
2024-01-27,Magasin_1,Produit_20,38
2024-01-27,Magasin_2,Produit_1,34
2024-01-27,Magasin_2,Produit_2,52
2024-01-27,Magasin_2,Produit_3,51
2024-01-27,Magasin_2,Produit_4,46
2024-01-27,Magasin_2,Produit_5,64
2024-01-27,Magasin_2,Produit_6,49
2024-01-27,Magasin_2,Produit_7,62
2024-01-27,Magasin_2,Produit_8,58
2024-01-27,Magasin_2,Produit_9,39
2024-01-27,Magasin_2,Produit_10,41
2024-01-27,Magasin_2,Produit_11,37
2024-01-27,Magasin_2,Produit_12,54
2024-01-27,Magasin_2,Produit_13,50
2024-01-27,Magasin_2,Produit_14,63
2024-01-27,Magasin_2,Produit_15,55
2024-01-27,Magasin_2,Produit_16,37
2024-01-27,Magasin_2,Produit_17,45
2024-01-27,Magasin_2,Produit_18,28
2024-01-27,Magasin_2,Produit_19,52
2024-01-27,Magasin_2,Produit_20,77
2024-01-27,Magasin_3,Produit_1,51
2024-01-27,Magasin_3,Produit_2,52
2024-01-27,Magasin_3,Produit_3,49
2024-01-27,Magasin_3,Produit_4,53
2024-01-27,Magasin_3,Produit_5,48
2024-01-27,Magasin_3,Produit_6,56
2024-01-27,Magasin_3,Produit_7,42
2024-01-27,Magasin_3,Produit_8,42
2024-01-27,Magasin_3,Produit_9,37
2024-01-27,Magasin_3,Produit_10,49
2024-01-27,Magasin_3,Produit_11,38
2024-01-27,Magasin_3,Produit_12,64
2024-01-27,Magasin_3,Produit_13,45
2024-01-27,Magasin_3,Produit_14,30
2024-01-27,Magasin_3,Produit_15,38
2024-01-27,Magasin_3,Produit_16,51
2024-01-27,Magasin_3,Produit_17,56
2024-01-27,Magasin_3,Produit_18,53
2024-01-27,Magasin_3,Produit_19,41
2024-01-27,Magasin_3,Produit_20,44
2024-01-27,Magasin_4,Produit_1,43
2024-01-27,Magasin_4,Produit_2,55
2024-01-27,Magasin_4,Produit_3,51
2024-01-27,Magasin_4,Produit_4,45
2024-01-27,Magasin_4,Produit_5,43
2024-01-27,Magasin_4,Produit_6,44
2024-01-27,Magasin_4,Produit_7,50
2024-01-27,Magasin_4,Produit_8,63
2024-01-27,Magasin_4,Produit_9,51
2024-01-27,Magasin_4,Produit_10,46
2024-01-27,Magasin_4,Produit_11,45
2024-01-27,Magasin_4,Produit_12,67
2024-01-27,Magasin_4,Produit_13,58
2024-01-27,Magasin_4,Produit_14,59
2024-01-27,Magasin_4,Produit_15,57
2024-01-27,Magasin_4,Produit_16,49
2024-01-27,Magasin_4,Produit_17,61
2024-01-27,Magasin_4,Produit_18,35
2024-01-27,Magasin_4,Produit_19,65
2024-01-27,Magasin_4,Produit_20,57
2024-01-27,Magasin_5,Produit_1,54
2024-01-27,Magasin_5,Produit_2,42
2024-01-27,Magasin_5,Produit_3,59
2024-01-27,Magasin_5,Produit_4,61
2024-01-27,Magasin_5,Produit_5,42
2024-01-27,Magasin_5,Produit_6,43
2024-01-27,Magasin_5,Produit_7,39
2024-01-27,Magasin_5,Produit_8,55
2024-01-27,Magasin_5,Produit_9,49
2024-01-27,Magasin_5,Produit_10,71
2024-01-27,Magasin_5,Produit_11,34
2024-01-27,Magasin_5,Produit_12,41
2024-01-27,Magasin_5,Produit_13,50
2024-01-27,Magasin_5,Produit_14,56
2024-01-27,Magasin_5,Produit_15,56
2024-01-27,Magasin_5,Produit_16,50
2024-01-27,Magasin_5,Produit_17,53
2024-01-27,Magasin_5,Produit_18,51
2024-01-27,Magasin_5,Produit_19,60
2024-01-27,Magasin_5,Produit_20,44
2024-01-28,Magasin_1,Produit_1,45
2024-01-28,Magasin_1,Produit_2,56
2024-01-28,Magasin_1,Produit_3,65
2024-01-28,Magasin_1,Produit_4,43
2024-01-28,Magasin_1,Produit_5,52
2024-01-28,Magasin_1,Produit_6,46
2024-01-28,Magasin_1,Produit_7,55
2024-01-28,Magasin_1,Produit_8,33
2024-01-28,Magasin_1,Produit_9,46
2024-01-28,Magasin_1,Produit_10,44
2024-01-28,Magasin_1,Produit_11,46
2024-01-28,Magasin_1,Produit_12,24
2024-01-28,Magasin_1,Produit_13,70
2024-01-28,Magasin_1,Produit_14,25
2024-01-28,Magasin_1,Produit_15,54
2024-01-28,Magasin_1,Produit_16,37
2024-01-28,Magasin_1,Produit_17,37
2024-01-28,Magasin_1,Produit_18,51
2024-01-28,Magasin_1,Produit_19,56
2024-01-28,Magasin_1,Produit_20,39
2024-01-28,Magasin_2,Produit_1,38
2024-01-28,Magasin_2,Produit_2,37
2024-01-28,Magasin_2,Produit_3,52
2024-01-28,Magasin_2,Produit_4,39
2024-01-28,Magasin_2,Produit_5,62
2024-01-28,Magasin_2,Produit_6,38
2024-01-28,Magasin_2,Produit_7,55
2024-01-28,Magasin_2,Produit_8,65
2024-01-28,Magasin_2,Produit_9,50
2024-01-28,Magasin_2,Produit_10,32
2024-01-28,Magasin_2,Produit_11,54
2024-01-28,Magasin_2,Produit_12,47
2024-01-28,Magasin_2,Produit_13,49
2024-01-28,Magasin_2,Produit_14,65
2024-01-28,Magasin_2,Produit_15,50
2024-01-28,Magasin_2,Produit_16,55
2024-01-28,Magasin_2,Produit_17,43
2024-01-28,Magasin_2,Produit_18,47
2024-01-28,Magasin_2,Produit_19,61
2024-01-28,Magasin_2,Produit_20,51
2024-01-28,Magasin_3,Produit_1,52
2024-01-28,Magasin_3,Produit_2,60
2024-01-28,Magasin_3,Produit_3,66
2024-01-28,Magasin_3,Produit_4,38
2024-01-28,Magasin_3,Produit_5,45
2024-01-28,Magasin_3,Produit_6,64
2024-01-28,Magasin_3,Produit_7,69
2024-01-28,Magasin_3,Produit_8,47
2024-01-28,Magasin_3,Produit_9,52
2024-01-28,Magasin_3,Produit_10,53
2024-01-28,Magasin_3,Produit_11,52
2024-01-28,Magasin_3,Produit_12,52
2024-01-28,Magasin_3,Produit_13,63
2024-01-28,Magasin_3,Produit_14,31
2024-01-28,Magasin_3,Produit_15,43
2024-01-28,Magasin_3,Produit_16,56
2024-01-28,Magasin_3,Produit_17,45
2024-01-28,Magasin_3,Produit_18,52
2024-01-28,Magasin_3,Produit_19,60
2024-01-28,Magasin_3,Produit_20,66
2024-01-28,Magasin_4,Produit_1,52
2024-01-28,Magasin_4,Produit_2,64
2024-01-28,Magasin_4,Produit_3,51
2024-01-28,Magasin_4,Produit_4,46
2024-01-28,Magasin_4,Produit_5,34
2024-01-28,Magasin_4,Produit_6,39
2024-01-28,Magasin_4,Produit_7,50
2024-01-28,Magasin_4,Produit_8,50
2024-01-28,Magasin_4,Produit_9,52
2024-01-28,Magasin_4,Produit_10,68
2024-01-28,Magasin_4,Produit_11,57
2024-01-28,Magasin_4,Produit_12,58
2024-01-28,Magasin_4,Produit_13,68
2024-01-28,Magasin_4,Produit_14,46
2024-01-28,Magasin_4,Produit_15,44
2024-01-28,Magasin_4,Produit_16,62
2024-01-28,Magasin_4,Produit_17,54
2024-01-28,Magasin_4,Produit_18,49
2024-01-28,Magasin_4,Produit_19,49
2024-01-28,Magasin_4,Produit_20,48
2024-01-28,Magasin_5,Produit_1,48
2024-01-28,Magasin_5,Produit_2,49
2024-01-28,Magasin_5,Produit_3,47
2024-01-28,Magasin_5,Produit_4,55
2024-01-28,Magasin_5,Produit_5,57
2024-01-28,Magasin_5,Produit_6,44
2024-01-28,Magasin_5,Produit_7,59
2024-01-28,Magasin_5,Produit_8,37
2024-01-28,Magasin_5,Produit_9,55
2024-01-28,Magasin_5,Produit_10,55
2024-01-28,Magasin_5,Produit_11,49
2024-01-28,Magasin_5,Produit_12,50
2024-01-28,Magasin_5,Produit_13,47
2024-01-28,Magasin_5,Produit_14,44
2024-01-28,Magasin_5,Produit_15,50
2024-01-28,Magasin_5,Produit_16,44
2024-01-28,Magasin_5,Produit_17,61
2024-01-28,Magasin_5,Produit_18,28
2024-01-28,Magasin_5,Produit_19,48
2024-01-28,Magasin_5,Produit_20,30
2024-01-29,Magasin_1,Produit_1,39
2024-01-29,Magasin_1,Produit_2,44
2024-01-29,Magasin_1,Produit_3,63
2024-01-29,Magasin_1,Produit_4,61
2024-01-29,Magasin_1,Produit_5,50
2024-01-29,Magasin_1,Produit_6,50
2024-01-29,Magasin_1,Produit_7,60
2024-01-29,Magasin_1,Produit_8,61
2024-01-29,Magasin_1,Produit_9,44
2024-01-29,Magasin_1,Produit_10,56
2024-01-29,Magasin_1,Produit_11,40
2024-01-29,Magasin_1,Produit_12,46
2024-01-29,Magasin_1,Produit_13,55
2024-01-29,Magasin_1,Produit_14,43
2024-01-29,Magasin_1,Produit_15,46
2024-01-29,Magasin_1,Produit_16,33
2024-01-29,Magasin_1,Produit_17,54
2024-01-29,Magasin_1,Produit_18,41
2024-01-29,Magasin_1,Produit_19,41
2024-01-29,Magasin_1,Produit_20,63
2024-01-29,Magasin_2,Produit_1,43
2024-01-29,Magasin_2,Produit_2,57
2024-01-29,Magasin_2,Produit_3,60
2024-01-29,Magasin_2,Produit_4,59
2024-01-29,Magasin_2,Produit_5,47
2024-01-29,Magasin_2,Produit_6,45
2024-01-29,Magasin_2,Produit_7,40
2024-01-29,Magasin_2,Produit_8,32
2024-01-29,Magasin_2,Produit_9,57
2024-01-29,Magasin_2,Produit_10,56
2024-01-29,Magasin_2,Produit_11,54
2024-01-29,Magasin_2,Produit_12,21
2024-01-29,Magasin_2,Produit_13,48
2024-01-29,Magasin_2,Produit_14,56
2024-01-29,Magasin_2,Produit_15,62
2024-01-29,Magasin_2,Produit_16,52
2024-01-29,Magasin_2,Produit_17,51
2024-01-29,Magasin_2,Produit_18,43
2024-01-29,Magasin_2,Produit_19,53
2024-01-29,Magasin_2,Produit_20,47
2024-01-29,Magasin_3,Produit_1,42
2024-01-29,Magasin_3,Produit_2,38
2024-01-29,Magasin_3,Produit_3,40
2024-01-29,Magasin_3,Produit_4,53
2024-01-29,Magasin_3,Produit_5,36
2024-01-29,Magasin_3,Produit_6,47
2024-01-29,Magasin_3,Produit_7,63
2024-01-29,Magasin_3,Produit_8,35
2024-01-29,Magasin_3,Produit_9,54
2024-01-29,Magasin_3,Produit_10,55
2024-01-29,Magasin_3,Produit_11,47
2024-01-29,Magasin_3,Produit_12,56
2024-01-29,Magasin_3,Produit_13,48
2024-01-29,Magasin_3,Produit_14,57
2024-01-29,Magasin_3,Produit_15,39
2024-01-29,Magasin_3,Produit_16,68
2024-01-29,Magasin_3,Produit_17,64
2024-01-29,Magasin_3,Produit_18,27
2024-01-29,Magasin_3,Produit_19,61
2024-01-29,Magasin_3,Produit_20,44
2024-01-29,Magasin_4,Produit_1,64
2024-01-29,Magasin_4,Produit_2,60
2024-01-29,Magasin_4,Produit_3,39
2024-01-29,Magasin_4,Produit_4,55
2024-01-29,Magasin_4,Produit_5,42
2024-01-29,Magasin_4,Produit_6,55
2024-01-29,Magasin_4,Produit_7,50
2024-01-29,Magasin_4,Produit_8,42
2024-01-29,Magasin_4,Produit_9,36
2024-01-29,Magasin_4,Produit_10,52
2024-01-29,Magasin_4,Produit_11,54
2024-01-29,Magasin_4,Produit_12,48
2024-01-29,Magasin_4,Produit_13,42
2024-01-29,Magasin_4,Produit_14,45
2024-01-29,Magasin_4,Produit_15,39
2024-01-29,Magasin_4,Produit_16,57
2024-01-29,Magasin_4,Produit_17,28
2024-01-29,Magasin_4,Produit_18,59
2024-01-29,Magasin_4,Produit_19,49
2024-01-29,Magasin_4,Produit_20,55
2024-01-29,Magasin_5,Produit_1,56
2024-01-29,Magasin_5,Produit_2,51
2024-01-29,Magasin_5,Produit_3,46
2024-01-29,Magasin_5,Produit_4,61
2024-01-29,Magasin_5,Produit_5,32
2024-01-29,Magasin_5,Produit_6,63
2024-01-29,Magasin_5,Produit_7,38
2024-01-29,Magasin_5,Produit_8,46
2024-01-29,Magasin_5,Produit_9,64
2024-01-29,Magasin_5,Produit_10,72
2024-01-29,Magasin_5,Produit_11,51
2024-01-29,Magasin_5,Produit_12,36
2024-01-29,Magasin_5,Produit_13,58
2024-01-29,Magasin_5,Produit_14,49
2024-01-29,Magasin_5,Produit_15,39
2024-01-29,Magasin_5,Produit_16,52
2024-01-29,Magasin_5,Produit_17,36
2024-01-29,Magasin_5,Produit_18,51
2024-01-29,Magasin_5,Produit_19,40
2024-01-29,Magasin_5,Produit_20,30
2024-01-30,Magasin_1,Produit_1,33
2024-01-30,Magasin_1,Produit_2,43
2024-01-30,Magasin_1,Produit_3,55
2024-01-30,Magasin_1,Produit_4,62
2024-01-30,Magasin_1,Produit_5,64
2024-01-30,Magasin_1,Produit_6,34
2024-01-30,Magasin_1,Produit_7,47
2024-01-30,Magasin_1,Produit_8,43
2024-01-30,Magasin_1,Produit_9,48
2024-01-30,Magasin_1,Produit_10,64
2024-01-30,Magasin_1,Produit_11,51
2024-01-30,Magasin_1,Produit_12,58
2024-01-30,Magasin_1,Produit_13,72
2024-01-30,Magasin_1,Produit_14,34
2024-01-30,Magasin_1,Produit_15,45
2024-01-30,Magasin_1,Produit_16,55
2024-01-30,Magasin_1,Produit_17,52
2024-01-30,Magasin_1,Produit_18,60
2024-01-30,Magasin_1,Produit_19,46
2024-01-30,Magasin_1,Produit_20,52
2024-01-30,Magasin_2,Produit_1,42
2024-01-30,Magasin_2,Produit_2,60
2024-01-30,Magasin_2,Produit_3,50
2024-01-30,Magasin_2,Produit_4,64
2024-01-30,Magasin_2,Produit_5,64
2024-01-30,Magasin_2,Produit_6,37
2024-01-30,Magasin_2,Produit_7,65
2024-01-30,Magasin_2,Produit_8,59
2024-01-30,Magasin_2,Produit_9,48
2024-01-30,Magasin_2,Produit_10,58
2024-01-30,Magasin_2,Produit_11,44
2024-01-30,Magasin_2,Produit_12,63
